id_producto;nombre_producto;categoria;precio_con_iva;stock_disponible
31734;"Colgante de Plata 925 Diseño Colibrí de Circones con Circón Magenta";"Colgante Circón";6200;65
31735;"Colgante de Plata 925 Diseño Elefante de Circones de Colores";"Colgante Circón";6300;54
31726;"Aros de Plata 925 Diseño Semi Argolla de Circones con Colgante Circón y Perla de Río";"Argollas con Colgantes";16800;36
31727;"Aros de Plata 925 Diseño Semi Argollas Doble Banda Lisa Cruzadas";Argollas;15600;37
31728;"Aros de Plata 925 Diseño Torre Eiffel de Circones";"Aro Circón Pegados";5100;60
31729;"Aros de Plata 925 Diseño Trío de Estrellas de Circones y Lisas";"Aro Circón Pegados";5200;53
31730;"Aros de Plata 925 Estilo Cadena con Flor de Circones";"Aros Trepadores y Cuff";4400;60
31723;"Aros de Plata 925 Diseño Ovalado de Circones y Placa Lisa";"Aro Circón Pegados";4500;56
31724;"Aros de Plata 925 Diseño Semi Argolla con Circones Tradicionales y Esmeralda";Argollas;7900;56
31725;"Aros de Plata 925 Diseño Semi Argolla Corazón con Circones";Argollas;6600;67
31721;"Aros de Plata 925 Diseño Mickey Mouse de Circones";"Aro Circón Pegados";4000;54
31722;"Aros de Plata 925 Diseño Oso con Circones";"Aro Circón Pegados";4400;88
31716;"Aros de Plata 925 Diseño Gota Lisa Irregular";"Aro de Plata Pegados";4300;51
31717;"Aros de Plata 925 Diseño Hello Kitty de Circones con Corona Lisa";"Aro Circón Pegados";6100;93
31718;"Aros de Plata 925 Diseño Libélula de Circones de Colores";"Aro Circón Pegados";4100;64
31719;"Aros de Plata 925 Diseño Luna de Circones con Estrella Colgante";"Aro Circón Pegados";5900;53
31720;"Aros de Plata 925 Diseño Mariposa Calada de Circones de Colores";"Aro Circón Pegados";7300;52
31715;"Aros de Plata 925 Diseño Gato con Rostro de Circones y Cuerpo Calado con Figura de Corazón";"Aro Circón Pegados";5300;48
31711;"Aros de Plata 925 Diseño Flor de Circones";"Aro Circón Pegados";5400;74
31712;"Aros de Plata 925 Diseño Flor de Circones";"Aro Circón Pegados";7500;39
31713;"Aros de Plata 925 Diseño Flor de Circones con Botón de Perla Imitación";"Aro Circón Pegados";8200;54
31714;"Aros de Plata 925 Diseño Flor de Circones y Pétalo Liso";"Aro Circón Pegados";4600;52
31707;"Aros de Plata 925 Diseño Cuadrado de Circones";"Aro Circón Pegados";8300;53
31708;"Aros de Plata 925 Diseño Doble de Rostro de Gato y Ratón";"Aro de Plata Pegados";4900;83
31709;"Aros de Plata 925 Diseño Doble Flor de Circones";"Aro Circón Pegados";14900;43
31710;"Aros de Plata 925 Diseño Flor con Botón de Perla Imitación";"Aro de Plata Pegados";6600;52
31706;"Aros de Plata 925 Diseño Cruz de Circones";"Aro Circón Pegados";4200;45
31701;"Aros de Plata 925 Diseño Conejo de Circón y Liso";"Aro Circón Pegados";5700;52
31702;"Aros de Plata 925 Diseño Corazón con Circones y Mickey Mouse";"Aro Circón Pegados";4600;50
31703;"Aros de Plata 925 Diseño Corazón con Infinito y Circones";"Aro Circón Pegados";5600;57
31704;"Aros de Plata 925 Diseño Corazón de Circones con Circón Esmeralda";"Aro Circón Pegados";8500;55
31705;"Aros de Plata 925 Diseño Corazón Irregular de Circones";"Aro Circón Pegados";5300;61
31699;"Aros de Plata 925 Diseño Colibrí de Circones con Gota Circón Rosa";"Aros Circón Largo";8900;50
31700;"Aros de Plata 925 Diseño Colibrí de Circones Tradicionales";"Aro Circón Pegados";6200;71
31696;"Aros de Plata 925 Argolla con Placa Circular de Circones y Gancho Catalán";Argollas;7600;50
31697;"Aros de Plata 925 Diseño "" El Principito """;"Aros Circón Largo";9700;55
31698;"Aros de Plata 925 Diseño Circular Calado con Colibrí";"Aro de Plata Pegados";6000;60
31693;"Aros Enchapado en Oro Diseño Alas de Mariposa de Circones";"Enchapado en Oro";4800;27
31694;"Aros Enchapado en Oro Diseño Sandia de Circones";"Enchapado en Oro";3200;35
31695;"Aros Enchapado en Oro Multi Diseño de Trío de Estrellas";"Enchapado en Oro";3400;60
31691;"Aros Enchapados en Oro Diseño Semi Argolla de Circones de Colores";ENCHAPADO;6500;41
31692;"Aros Enchapados en Plata Diseño Argolla con Colgante de Chinita con Circones de Colores";ENCHAPADO;4000;42
31686;"Aros Enchapado en Plata Diseño Trébol Rojo";ENCHAPADO;3000;41
31687;"Aros Enchapados en Oro Argolla con Mariposa Calada y Circones";ENCHAPADO;4800;42
31688;"Aros Enchapados en Oro Diseño Argolla con Banda Calada y Aplicación de Circones";ENCHAPADO;4800;44
31689;"Aros Enchapados en Oro Diseño Argolla Hexagonal";ENCHAPADO;2500;85
31690;"Aros Enchapados en Oro Diseño Flor de Pétalos de Circones de Colores";ENCHAPADO;7800;42
31683;"Aros Enchapado en Oro Pequeña Argolla con Relieves";ENCHAPADO;2500;35
31684;"Aros Enchapado en Plata Diseño Argolla Satinada Tubular con Broche Criollo";ENCHAPADO;6500;41
31685;"Aros Enchapado en Plata Diseño Flor Calada Satinada";ENCHAPADO;6800;32
31681;"Aros Enchapado en Oro Diseño Ovalo Irregular Calado con Serie de Circones";ENCHAPADO;5500;42
31682;"Aros Enchapado en Oro Diseño Serie de Círculos de Circones";ENCHAPADO;3400;66
31676;"Aros Enchapado en Oro Diseño Argolla con Trío de Circones en Forma de Sol";ENCHAPADO;4800;33
31677;"Aros Enchapado en Oro Diseño Conchita Marina con Circón";ENCHAPADO;2500;68
31678;"Aros Enchapado en Oro Diseño Flor de Circones con Circón Agua Marina";ENCHAPADO;8300;33
31679;"Aros Enchapado en Oro Diseño Flor Satinada";ENCHAPADO;5000;9
31680;"Aros Enchapado en Oro Diseño Irregular Circular con Perla Imitación";ENCHAPADO;7500;38
31675;"Aros Enchapado en Oro Diseño Argolla con Colgante Esfera y Trébol de Cristal";ENCHAPADO;7000;43
31671;"Aros Enchapado en Oro Argolla con Colgante de Gota";ENCHAPADO;4500;66
31672;"Aros Enchapado en Oro Argolla con Trébol de Circones Entrelazado";ENCHAPADO;7000;31
31673;"Aros Enchapado en Oro Argolla Diseño Ovalado con Circones";ENCHAPADO;5000;39
31674;"Aros Enchapado en Oro Argolla Estilo Bote con Broche Criollo";ENCHAPADO;10200;37
31662;"Anillo de Plata 925 Diseño Geométrico Liso con Incrustaciones de Circón";"Anillo Circón";12400;39
31663;"Anillo de Plata 925 Diseño Doble Circón";"Anillo Circón";5700;77
31664;"Anillo de Plata 925 Diseño Trío de Estrellas Lisas con Circón";"Anillo Circón";6000;63
31665;"Anillo de Plata 925 Diseño Liso con Corona de Circones";"Anillo Circón";4800;49
31657;"Collar de Plata 925 Punto de Luz Gota 10 mm 50 cm";"Collares con Circón";7200;40
31658;"Set Bolsa de Plástico de Envasado 4x5 cm (100 unidades)";Bolsas;900;44
31659;"Insumo de Plata 925 Broche con Colgante Circular con Corazón";"Insumos de Plata";2400;47
31660;"Insumos de Plata 925 Cruz Lisa";"Insumos de Plata";1700;44
31661;"Anillo de Plata 925 Circón Estilo solitario";"Anillo Circón";3400;54
31654;"Insumos de Plata 925 Diseño Cruz Lisa";"Insumos de Plata";1400;88
31655;"Colgante de Plata 925 Diseño Cruz Lisa";"Colgante Cruz";1400;82
31656;"Collar de Plata 925 Punto de Luz Gota 10 mm 45 cm";"Collares con Circón";6900;78
31652;"Colgante de Plata 925 Diseño Cruz Lisa";"Colgante Cruz";5700;47
31653;"Aros de Plata 925 Diseño Semi Argolla Doble Banda Lisa y de Circones";Argollas;7900;46
31647;"Colgante de Plata 925 Diseño Principito con Circones";"Colgante Circón";7300;45
31648;"Conjunto de Plata 925 Diseño Corazón con Infinito y Aplicaciones de Circón";"Conjuntos de Plata";9300;92
31649;"Pulsera de Plata 925 Diseño Liso ""El Principito""";"Colgante Circón";8000;89
31650;"Colgante de Plata 925 Placa Circular con Letra con Circones";"Colgante Circón";4900;241
31645;"Aros de Plata 925 Diseño de Cereza Forma Corazón Color Magenta y Verde";"Aro Circón Pegados";4700;5
31646;"Colgante de Plata 925 Diseño Cruz de Circones";"Colgante Circón";2600;5
31642;"Colgante de Plata 925 Diseño Cruz Lisa Doble Semi Curva";"Colgante Circón";3800;78
31643;"Aros de plata 925 Diseño El Principito con Circones";"Aro Circón Pegados";5100;116
31644;"Pulsera de Plata 925 Diseño Placa Rectangular Lisa con Infinito de Circones";"Conjuntos de Plata";6900;118
31637;"Colgante de Plata 925 Letra con Circones";"Colgante Circón";2500;198
31638;"Colgante de Plata 925 Diseño Doble Corazón Calado y Circones";"Colgante Circón";2900;36
31639;"Conjunto de Plata 925 Diseño Principito con Circones y Destello Azul";"Conjuntos de Plata";10000;83
31640;"Colgante de Plata 925  Placa Principito Esmaltado Azul";"Colgante Circón";7700;32
31641;"Colgante de Plata 925 Birrete de Graduación";"Colgante Circón";5200;142
31630;"Insumos de Plata 925 Tapa Nudos";"Insumos de Plata";1200;36
31631;"Insumos de Plata 925 Broche Timón (14 mm)";"Insumos de Plata";14000;30
31632;"Insumos de Plata 925 Broche Timón (12 mm)";"Insumos de Plata";13000;29
31633;"Anillo de Plata 925 Diseño Doble Trébol Esmaltado Negro con Serie de Circones";"Anillo Circón";7200;66
31634;"Anillo de Plata 925 Doble Banda con Flor y Serie de Circones";"Anillo Circón";9500;55
31627;"Pulsera de Plata 925 Eslabones Valentino con Textura 19 cm";"Pulsera de Plata";5300;62
31628;"Pulsera de Plata 925 Estilo Valentino con Corazón";"Pulsera de Plata";4800;66
31629;"Pulsera de Plata 925 Estilo Valentino 19 cm";"Pulsera de Plata";4700;86
31625;"Pulsera de Plata 925 Estilo Esferas Facetadas con Relieves 19 cm";"Pulsera de Plata";6200;93
31626;"Pulsera de Plata 925 Estilo Esferas Facetadas con Cilindro 19 cm";"Pulsera de Plata";7700;61
31623;"Pulsera de Plata 925 Estilo Topo con Mini Cilindros 19 cm";"Pulsera de Plata";7200;70
31624;"Pulsera de Plata 925 Estilo Eslabón Biselado 19 cm";"Pulsera de Plata";4000;54
31615;"Aros de Plata 925 Diseño Tribal con Argolla Anudada Colgante";"Aros de Plata Largos";9300;52
31616;"Aros de Plata 925 Diseño Circón Ovalado Azul con Circones en los Bordes";"Aro Circón Pegados";5300;65
31617;"Aros de Plata 925 Diseño Esfera Calada con Estrella";"Aros de Plata Largos";2900;77
31618;"Aros de Plata 925 Diseño Argolla con Serie de Circones";Argollas;5800;31
31610;"Aros de Plata 925 Diseño Cadena con Rombo Colgante Calado";"Aros de Plata Largos";3500;26
31611;"Aros de Plata 925 Diseño Placa de Media Luna Lisa Satinada con Gancho";"Aros de Plata Largos";6000;38
31612;"Aros de Plata 925 Diseño Estrella Calada Colgante";"Aros de Plata Largos";3800;51
31613;"Aros de Plata 925 Diseño Infinito con Circón";"Aro Circón Pegados";2600;35
31614;"Aros de Plata 925 Diseño Flor Lisa con Perla Imitación Colgante";"Aros de Plata Largos";7700;58
31607;"Cadenas de Plata 925 Diseño Plano Liso 45 cm";"Cadena Eslabón";7700;73
31608;"Cadena de Plata 925 Estilo Valentino con Corazón y Relieve 50 cm";"Cadena Valentino";10500;27
31609;"Cadena de Plata 925 Estilo Topo con Mini Cilindros 40 cm";"Cadena Topo";14000;49
31602;"Cadena de Plata 925 Estilo Valentino con Relieves y Corazón 40 cm";"Cadena Valentino";7800;43
31603;"Cadena de Plata 925 Estilo Valentino con Corazón y Relieve 45 cm";"Cadena Valentino";9500;64
31604;"Cadena de Plata 925 Eslabones Valentino con Textura 50 cm";"Cadena Valentino";10400;28
31605;"Cadena de Plata 925 Eslabones Valentino con Textura 45 cm";"Cadena Valentino";10400;28
31606;"Cadena de Plata 925 Eslabones Valentino con Textura 40 cm";"Cadena Valentino";9500;39
31599;"Cadena de Plata 925 Estilo Esferas Facetadas con Cilindros 45 cm";"Cadena Esferas";17200;41
31600;"Cadenas de Plata 925 Diseño Plano Liso 50 cm";"Cadena Eslabón";8200;64
31601;"Cadena de Plata 925 Estilo Eslabón Biselado 45 cm";"Cadena Eslabón";7600;45
31597;"Cadenas de Plata 925 Estilo Esferas Facetadas con Cilindros 50 cm";"Cadena Esferas";19000;39
31598;"Cadena de Plata 925 Estilo Valentino Eslabón Liso 50 cm";"Cadena Valentino";11000;61
31592;"Cadena de Plata 925 Estilo Valentino Eslabón Liso 45 cm";"Cadena Valentino";10400;54
31593;"Cadena de Plata 925  Estilo Veneciana Tubular 45 cm";"Cadena Veneciana";7200;191
31594;"Cadena de Plata 925 Estilo Veneciana Tubular 50 cm";"Cadena Veneciana";8000;162
31595;"Cadena de Plata 925 Estilo Topo con Mini Cilindros  45 cm";"Cadena Topo";16000;24
31596;"Cadenas de Plata 925 Estilo Esferas Facetadas con Relieves 45 cm";"Cadena Esferas";12900;62
31591;"Aros de Plata 925 Figura Mickey Mouse con Aplicación de Circones";"Aro Circón Pegados";5200;74
31587;"Aros de Plata 925 Diseño Trenzado con Esfera Interior";"Aros de Plata Largos";8000;40
31588;"Aros de Plata 925 Diseño Satinado de Placa con Rombo Colgante y Esfera";"Aros de Plata Largos";14000;53
31589;"Aros de Plata 925  Serpiente Anudada Envejecido";"Aros Trepadores y Cuff";7700;44
31590;"Colgante de Plata 925 Diseño Oso con Circones";"Colgante Circón";7900;49
31583;"Aros de Plata 925 Estillo Roseta de Circones";"Aro Circón Pegados";5500;21
31584;"Aros de Plata 925 Diseño Argolla con Colgante Circón Rosa";"Argollas con Colgantes";9000;41
31585;"Aros de Plata 925 Diseño Esferas";"Aros de Plata Largos";9600;48
31586;"Aros de Plata 925 Diseño Onda Lisa y Triángulo Liso";"Aros de Plata Largos";6000;85
31577;"Aros de Plata 925 Delicados Circones";"Aro Circón Pegados";3900;52
31578;"Aros de Plata 925 Diseño Liso Pajaro Calado";"Aro de Plata Pegados";1500;28
31579;"Aros de Plata 925 Diseño Liso Eslabón con Colgante de Estrella Calada";"Aros de Plata Largos";4000;9
31580;"Aros de Plata 925 Diseño Circular de Esferas Lisas";"Aro de Plata Pegados";2700;75
31581;"Aros de Plata 925 Diseño Hello Kitty Liso";"Aro de Plata Pegados";3500;29
31573;"Anillo de Plata 925 Diseño Cinturón de Corazones Lisos y con Circón";"Anillo Circón";8400;54
31574;"Anillo de Plata 925 Diseño Corazón Circón y Serie de Circones";"Anillo Circón";6100;2
31575;"Anillo de Plata 925 Diseño Doble Corazón Calado y Enlazado con Circones y Liso";"Anillo Circón";10700;63
31568;"Anillo de Plata 925 Diseño Corazón con Circones";"Anillo Circón";4600;54
31569;"Anillo de Plata 925 Diseño Corazón Colgante de Circón con Serie de Circones";"Anillo Circón";6500;82
31570;"Anillo de Plata 925 Diseño Cinturón de Corazones Circón Azul";"Anillo Circón";7200;24
31571;"Anillo de Plata 925 Diseño Corazón con Cerradura Doble Banda con Circón y Cadena ""1938""";"Anillo Circón";10300;60
31572;"Anillo de Plata 925 Diseño Punta de Corazón Liso y Circones";"Anillo Circón";5400;53
31565;"Colgante de Plata 925 Diseño Candado de Corazón de Circones con Llave Calada";"Colgante Circón";5600;52
31566;"Pulsera de Plata 925 Diseño Triple Corazón con Aplicación de Circones";"Pulsera con Circón";6300;13
31567;"Anillo de Plata 925 Diseño Doble Corazón con Circones";"Anillo Circón";4900;156
31563;"Colgante de Plata 925 Diseño Silueta de Gato Calado con Corazón de Circones";"Colgante Circón";4400;54
31564;"Colgante de Plata 925 Prendedor Liso con Corazón y Aplicación de Circón";"Colgante Circón";5700;33
31558;"Aros de Plata 925 Diseño Corazón de Circones";"Aro Circón Pegados";5300;40
31559;"Pulsera de Plata 925 Diseño Eslabón con Circones Broche Timón y Corazón Colgante";"Pulsera con Circón";18000;40
31560;"Conjunto de Plata 925 Diseño Corazón Calado con Infinito y Serie de Circones";"Conjuntos de Plata";9700;67
31561;"Pulsera de Plata 925 Diseño Placa Semi Curva de Circones con Corazón Colgante";"Pulsera con Circón";8500;64
31562;"Aros de Plata 925 Diseño Circones con colgante Corazón";"Aros Circón Largo";8700;56
31557;"Aros de Plata 925 Diseño Corazón Liso";"Aro de Plata Pegados";4100;57
31553;"Aros de Plata 925 Piercing Corazón Liso con Punta de Circón";Piercing;4700;47
31556;"Colgante de Plata 925 Diseño Corazón Calado con Huella de Circones";"Colgante Circón";6300;63
31548;"Aros de Plata 925 Piercing de Tope Corazón con Micro Circón";Piercing;5800;21
31549;"Aros de Plata 925 Diseño Corazón Calado de Circones con Perla Imitación Pegada";"Aro Circón Pegados";3900;47
31550;"Aros de Plata 925 Diseño Corazón con pequeño circón y Colgante Perla Imitación";"Aros de Perla";7900;28
31551;"Colgante de Plata 925 Relicario de Corazón con Circón";"Colgante Plata Lisa";12400;36
31552;"Aros de Plata 925 Diseño Cadena Trío de Cristales Negros con Placa Corazón";"Aros de Plata Largos";4900;69
31547;"Aros de Plata 925 Diseño Corazón Liso y con Circones";"Aro Circón Pegados";4900;75
31543;"Tobillera de Plata 925 Diseño Corazón Biselado con Circones Tradicionales";"Tobilleras de Plata";7300;42
31544;"Aros de Plata 925 Diseño Corazón con Circón y Pequeño Corazón";"Aro Circón Pegados";4400;37
31545;"Aros de Plata 925 Diseño Corazón con Circones";"Aro Circón Pegados";6100;53
31546;"Conjunto de Plata 925 Diseño Corazón con Circones y Mariposas Lisas";"Conjuntos de Plata";9800;46
31539;"Collar de Plata 925 Diseño Placa Corazón Liso y Esferas";"Collares de Plata";6800;43
31540;"Collar de Plata 925 Diseño Doble con Esfera y Circón Corazón";"Collares con Circón";11900;33
31541;"Pulsera de Plata 925 Doble Cadena con Corazón Liso de Circones Rosados y Tradicionales";"Pulsera con Circón";10900;40
31542;"Collar de Plata 925 Doble Corazón Calado, Liso con Circón de Corazón Azul y Aplicaciones de Circones";"Collares con Circón";10700;29
31538;"Pulsera de Plata 925 Diseño Estilo Corazón Irregular con Circones y Liso";"Pulsera con Circón";5700;51
31537;"Insumos Enchapados en Oro Diseño Infinito con Circones de Colore y Mariposa";"Insumos Enchapados";2200;14
31531;"Aros Enchapado en Oro Diseño Argolla con Banda de Circones y Colgante Corazón";"Aros Enchapado";5500;13
31533;"Aros Enchapados en Plata Diseño Flor con Circón y Mariposa";"Aros Enchapado";3200;40
31534;"Aros Enchapado en Oro Diseño Estrella de Circones";"Aros Enchapado";2800;41
31535;"Insumo Enchapado en Oro Diseño Gota Calada con Circones";"Insumos Enchapados";3800;26
31529;"Aros Enchapados en Plata Diseño Flor de Racimo de Circones con Pétalos Lisos";"Aros Enchapado";4400;46
31530;"Aros Enchapado en Oro Diseño Argolla de Circones";"Aros Enchapado";10000;26
31526;"Aros de Plata 925 Gran Circón Cuadrado Esmeralda con Perla";"Aros de Plata";11500;37
31527;"Aros de Plata 925 Diseño Varita con Esfera Lisa";"Aro de Plata Pegados";3000;75
